419	20	61280297	61280383	+
3525	20	62044428	62044523	-
96	21	16833280	16833360	+
62	21	16834019	16834102	+
444	21	16884428	16884516	+
648	21	25868163	25868227	+
3622	21	36014883	36014976	+
3526	22	16843634	16843727	-
456	22	18400662	18400743	+
3527	22	19718465	19718561	-
712	22	20337593	20337674	+
3528	22	21495270	21495365	+
3544	22	36570225	36570324	-
3545	22	36573631	36573727	-
89	22	40626894	40626962	+
60	22	44887293	44887366	+
61	22	44888230	44888312	+
3529	X	8055006	8055102	+
280	X	45490529	45490638	-
281	X	45491365	45491474	-
3069	X	49654494	49654584	+
458	X	49654849	49654934	+
3048	X	49659779	49659862	+
726	X	49660312	49660376	+
3049	X	49661070	49661153	+
3546	X	49664589	49664685	+
3050	X	49665946	49666031	+
95	X	53599909	53600027	-
66	X	53600878	53600960	-
282	X	65155437	65155546	+
3547	X	73354937	73355021	-
3379	X	73423664	73423769	-
743	X	73423846	73423917	-
1093	X	76056092	76056179	-
785	X	76142220	76142317	-
724	X	85045297	85045368	-
3530	X	109185213	109185310	+
1577	X	113964273	113964383	+
3621	X	118664729	118664839	-
279	X	122523627	122523736	-
728	X	133131074	133131148	-
91	X	133131234	133131308	-
73	X	133131367	133131462	-
1459	X	133131505	133131573	-
1458	X	133131737	133131807	-
105	X	133131894	133131974	-
1591	X	133502037	133502127	-
3051	X	133502204	133502303	-
3548	X	133503037	133503133	-
3052	X	133508024	133508094	-
1387	X	133508310	133508407	-
3053	X	137577538	137577620	-
3054	X	138833973	138834056	-
3055	X	146102673	146102801	-
3056	X	146115036	146115162	-
3057	X	146119930	146120053	-
3058	X	146120194	146120287	-
3059	X	146126123	146126237	-
3060	X	146149742	146149835	-
3061	X	146161545	146161618	-
3062	X	146168457	146168554	-
3063	X	146171153	146171240	-
3064	X	146173851	146173938	-
283	X	150877706	150877786	-
1660	X	150878756	150878840	-
103	X	151311347	151311427	-
3618	X	151312549	151312657	-
104	X	151313540	151313620	-
3995	KSU75698	117674	117771	-
2336	KSU75698	117967	118036	-
2341	KSU75698	119300	119365	-
2342	KSU75698	119943	120012	-
2343	KSU75698	120355	120426	-
2338	KSU75698	120576	120646	-
2344	KSU75698	120761	120822	-
2345	KSU75698	121263	121332	-
2346	KSU75698	121413	121482	-
2347	KSU75698	121544	121613	-
2340	KSU75698	121674	121764	-
2339	KSU75698	121847	121913	-
4269	1	81981106	81981189	+
4291	1	120539101	120539184	-
4255	1	122711570	122711659	-
4299	1	142496646	142496742	-
4301	1	172794234	172794310	-
4298	1	311187371	311187451	-
4267	1	367063025	367063100	-
4288	1	377173845	377173914	-
4285	1	377176751	377176813	-
4283	1	447811941	447812023	+
4297	1	453998859	453998947	-
4306	1	454138610	454138700	-
4273	1	474834580	474834647	-
4271	1	587846264	587846348	+
4303	1	638493848	638493944	+
4304	1	638507640	638507721	+
4268	1	727148312	727148395	-
4294	2	20448567	20448634	+
4266	2	26267862	26267944	+
4302	2	64368078	64368187	-
4327	2	99872867	99872953	-
4326	2	99873079	99873142	-
4281	2	111348471	111348570	-
4258	2	172169920	172169993	-
4284	2	174133935	174134008	+
4289	2	200362981	200363053	-
4256	2	201156732	201156821	-
4308	2	233883739	233883827	+
4353	2	278028218	278028300	-
4352	2	278028509	278028597	-
4300	2	300498999	300499074	+
4260	2	322692512	322692583	-
4282	2	463982402	463982457	-
4295	2	504311646	504311711	-
4287	2	506777375	506777436	-
4286	2	506777490	506777574	-
4259	2	517205525	517205605	-
4321	2	517586549	517586614	-
4320	2	517587363	517587453	-
4312	3	17545606	17545684	-
4292	3	87606200	87606280	+
4272	3	173742224	173742316	-
4254	3	215711846	215711932	+
4270	3	247368064	247368137	-
4252	3	263364374	263364459	+
4279	3	263368065	263368151	+
4293	3	446461502	446461573	-
4346	3	446525826	446525898	+
4347	3	446525995	446526080	+
4348	3	446526144	446526216	+
4274	4	1003541	1003622	+
4330	4	17426716	17426783	+
4331	4	17427280	17427353	+
4257	4	187496024	187496134	+
4264	4	226180101	226180180	+
4313	4	226185493	226185565	+
4275	4	226229991	226230053	+
4316	4	308184671	308184753	+
4317	4	308184815	308184904	+
4328	4	380889569	380889636	+
4329	4	380892220	380892305	+
4263	4	428562614	428562724	+
4311	5	17427574	17427643	+
4358	5	66074337	66074399	-
4357	5	66074486	66074556	-
4356	5	66074649	66074718	-
4355	5	66074864	66074922	-
4354	5	66075008	66075078	-
4305	5	208287227	208287335	-
4278	5	291845601	291845676	+
4334	5	305570933	305571020	-
4333	5	305572430	305572508	-
4349	6	17695901	17695974	+
4350	6	17696090	17696186	+
4351	6	17696508	17696564	+
4261	6	35734628	35734714	-
4309	6	108690913	108690999	+
4253	6	127713720	127713796	+
4262	6	139252192	139252260	+
4345	6	209100098	209100203	-
4344	6	209104919	209105005	-
4343	6	209105668	209105759	-
4314	6	229715166	229715248	+
4276	6	242933573	242933656	-
4342	7	110234952	110235029	-
4341	7	110235066	110235154	-
4340	7	110235191	110235292	-
4339	7	110235370	110235450	-
4338	7	110235521	110235592	-
4337	7	110235655	110235739	-
4310	7	175492651	175492713	+
4315	8	18176956	18177039	+
4280	8	70797450	70797549	+
4322	8	104400259	104400326	+
4323	8	104400669	104400732	+
4277	8	183988968	183989041	+
4290	8	185585411	185585481	-
4319	8	185592657	185592753	-
4318	8	185593075	185593162	-
4336	8	186525219	186525282	-
4335	8	186525630	186525715	-
4296	8	293271605	293271690	+
4324	Un	4080262	4080335	+
4325	Un	4082517	4082601	+
4265	Un	39381908	39381986	-
4332	Un	94508576	94508655	-
4307	X	10078238	10078348	-
4100	AF243438.1	4681	4756	-
4103	AF243438.1	7192	7257	-
4101	AF243438.1	7324	7397	-
4102	AF243438.1	7476	7545	-
4104	AF243438.1	7945	8019	-
4104	AF243438.1	133601	133675	+
4102	AF243438.1	134075	134144	+
4101	AF243438.1	134223	134296	+
4103	AF243438.1	134363	134428	+
4100	AF243438.1	136864	136939	+
4107	AF243438.1	142201	142320	+
4105	AF243438.1	142321	142440	+
4106	AF243438.1	142501	142620	+
4106	AF243438.1	175824	175943	-
4105	AF243438.1	176004	176123	-
4107	AF243438.1	176124	176243	-
1597	U97553	196	260	+
1598	U97553	562	627	+
1599	U97553	638	698	+
1600	U97553	956	1049	+
1601	U97553	1255	1314	+
1602	U97553	1320	1381	+
1603	U97553	1660	1719	+
1604	U97553	3806	3876	+
1605	U97553	5525	5584	+
2665	1	12202771	12202880	-
2587	1	67833493	67833567	-
2888	1	150245289	150245373	+
2889	1	150245571	150245680	+
2795	1	171634518	171634627	+
2796	1	171634689	171634798	+
2722	1	201833014	201833123	-
2698	1	201838740	201838849	-
2783	2	40444972	40445033	-
2510	2	98574115	98574191	-
2360	2	127281204	127281301	-
2513	2	181018841	181018926	+
2443	3	30313858	30313946	-
2566	3	30363532	30363612	-
2939	3	47372723	47372806	-
2938	3	47372928	47373007	-
2937	3	47373151	47373232	-
2679	3	167128479	167128590	-
2949	3	167133802	167133879	-
2948	3	167134006	167134115	-
2526	3	168264566	168264629	-
2430	3	194696747	194696833	-
2748	4	32922221	32922330	+
2530	4	67705633	67705703	-
2422	6	145903531	145903618	+
2607	6	164939534	164939611	-
2744	6	165163131	165163240	-
2714	7	9398142	9398250	-
2477	7	41206805	41206889	+
2446	7	164166923	164167019	+
2630	8	66950178	66950286	+
2366	8	137350040	137350127	-
2618	9	89137996	89138076	-
2348	11	7147089	7147156	+
2349	11	7147486	7147580	+
2404	11	98784169	98784268	+
2427	12	83148687	83148776	-
2382	13	116513188	116513269	-
2378	14	120507558	120507645	-
2578	14	120559995	120560074	-
2672	15	11055206	11055315	-
2541	15	27166068	27166137	+
2535	15	55496756	55496826	+
2501	15	106899505	106899572	+
2685	16	32862190	32862259	-
2485	16	44086558	44086629	+
2822	17	28867667	28867755	-
2821	17	28867813	28867895	-
2917	19	13518238	13518310	-
2916	19	13518391	13518468	-
2915	19	13518536	13518608	-
2675	19	13558499	13558608	+
2868	1099214568803	17	87	-
2867	1099214568803	180	261	-
2866	1099214568803	331	401	-
2865	1099214568803	464	547	-
2756	X	43559275	43559384	-
2472	X	47638603	47638688	+
2560	X	51872188	51872267	-
2761	X	64563509	64563618	+
2751	X	121787204	121787314	-
2972	X	132387160	132387255	-
2971	X	132387687	132387767	-
2767	X	150051126	150051206	-
2614	X	150473546	150473626	-
238	1	20664161	20664233	+
782	1	20667920	20668038	+
136	1	23226544	23226614	+
517	1	23245976	23246059	+
543	1	74327517	74327601	+
753	1	74833865	74833928	-
162	1	94680784	94680849	+
146	1	130029907	130029976	+
613	1	134025634	134025730	+
662	1	139782866	139782952	+
687	1	139783050	139783129	+
3650	1	160342302	160342410	+
677	1	164054491	164054600	+
663	1	164060045	164060154	+
3671	1	169177076	169177184	-
607	1	178609000	178609098	-
225	1	187014107	187014173	+
934	1	187014369	187014480	+
237	1	195208187	195208254	-
676	1	196737764	196737844	+
545	1	196738271	196738358	+
3680	2	10385643	10385739	+
3682	2	10392286	10392394	+
2266	2	10394199	10394271	+
3643	2	10394706	10394802	+
2266	2	10396656	10396728	+
3643	2	10397164	10397260	+
3683	2	10399101	10399173	+
3643	2	10399610	10399706	+
3643	2	10402045	10402141	+
2266	2	10403993	10404065	+
3643	2	10404502	10404598	+
2266	2	10406457	10406529	+
3643	2	10409415	10409511	+
2266	2	10411368	10411440	+
3643	2	10411877	10411973	+
2266	2	10413838	10413910	+
2266	2	10416251	10416323	+
3643	2	10416760	10416856	+
2266	2	10418680	10418752	+
3643	2	10419188	10419284	+
3643	2	10421640	10421736	+
2265	2	10425771	10425843	+
3684	2	10427149	10427257	+
3681	2	10428017	10428113	+
3685	2	10429520	10429628	+
3643	2	10430056	10430152	+
144	2	26413366	26413438	+
705	2	29667640	29667736	-
678	2	32140469	32140578	+
212	2	38674744	38674819	+
784	2	38675839	38675927	+
210	2	74526909	74526976	+
3664	2	80429544	80429629	-
147	2	84541954	84542017	-
552	2	94042203	94042292	-
3639	2	94062139	94062238	-
3649	2	116876568	116876667	+
555	2	130979493	130979578	+
3686	2	155048258	155048366	+
3687	2	155314321	155314399	+
371	2	173909986	173910064	-
374	2	173910443	173910524	-
131	2	180318456	180318532	+
781	2	180327787	180327890	+
141	2	180823448	180823515	+
681	3	17987813	17987921	+
3630	3	29607896	29607993	+
132	3	69097701	69097764	+
535	3	69097831	69097925	+
684	3	88301525	88301613	+
3689	3	89202536	89202599	-
154	3	118425861	118425933	+
3648	3	122285607	122285725	-
3578	3	127537250	127537323	+
3579	3	127537385	127537452	+
378	3	127537518	127537586	+
3580	3	127537646	127537711	+
3394	3	127537755	127537829	+
217	3	157479572	157479642	+
3665	4	11061244	11061329	+
239	4	40911588	40911666	+
3694	4	43513918	43513980	-
656	4	56989283	56989352	-
3690	4	62743212	62743293	+
3691	4	87593271	87593356	+
547	4	88381788	88381893	-
140	4	100844877	100844959	-
3640	4	108515587	108515662	+
516	4	120267169	120267257	-
247	4	120270241	120270332	-
3692	4	124233998	124234106	+
3693	4	124246085	124246193	+
3676	4	125007053	125007161	+
4359	4	131542195	131542290	-
3695	4	134688631	134688709	-
551	4	148912254	148912355	+
1582	4	154897705	154897787	-
523	4	154898696	154898785	-
232	4	154899481	154899550	-
3631	5	24102179	24102276	+
665	5	48512190	48512299	+
3698	5	98715858	98715966	-
3696	5	111244446	111244554	+
2268	5	113583389	113583462	+
3717	5	136660343	136660430	-
3697	5	137276060	137276168	+
654	5	138395109	138395192	-
549	5	138395311	138395398	-
383	5	138395525	138395606	-
588	5	139623292	139623387	-
3339	6	3671897	3672003	-
3628	6	27886665	27886760	-
211	6	28972629	28972701	+
213	6	30115928	30116002	-
550	6	30119456	30119561	-
214	6	30119678	30119747	-
778	6	30691309	30691406	+
544	6	30992823	30992910	-
135	6	30993186	30993256	-
4010	6	36351894	36351977	+
3699	6	47733162	47733238	-
519	6	51199398	51199496	-
1099	6	52159664	52159748	-
2267	6	81862257	81862334	-
3700	6	85301950	85302031	-
3701	6	119999847	119999930	-
157	6	124683533	124683604	-
659	6	124683941	124684009	-
3657	6	129657228	129657336	+
372	7	9833330	9833405	-
574	7	18339987	18340084	+
3702	7	44717741	44717813	+
163	7	44989799	44989863	+
597	7	61756720	61756814	-
672	7	64084756	64084861	+
693	7	78761790	78761886	+
685	7	79378777	79378866	+
3703	7	96124616	96124724	+
565	7	99426352	99426446	+
658	7	101349197	101349264	+
3636	7	127499635	127499710	+
234	7	139809009	139809080	-
660	7	141072704	141072813	-
3624	7	142386454	142386537	-
3347	7	142464314	142464386	-
3356	8	24608100	24608227	-
761	8	39720650	39720719	-
3705	8	67406524	67406633	-
3704	8	86976204	86976291	+
688	8	87068978	87069066	-
540	8	87098623	87098697	+
546	8	87098777	87098863	+
541	8	87098920	87099026	+
155	8	97213440	97213510	+
570	8	108197493	108197589	-
156	8	110440373	110440442	+
230	9	21246897	21246966	-
657	9	41282494	41282573	+
526	9	41287785	41287880	+
689	9	41332995	41333071	+
379	9	50855264	50855340	-
380	9	50855792	50855875	-
221	9	67035804	67035870	-
215	9	89600153	89600221	-
152	9	106012225	106012314	+
129	9	106036941	106037028	+
222	9	108426422	108426495	+
1388	9	108426880	108426964	+
3706	9	108826859	108826940	+
690	9	111963525	111963600	-
542	9	118880494	118880583	+
686	9	122531574	122531672	+
373	10	42823885	42823948	+
3652	10	75651042	75651125	-
679	10	91501885	91501984	-
576	10	93393567	93393662	-
3642	10	119851051	119851170	-
130	10	122388700	122388784	-
670	10	126398479	126398562	+
3380	10	126401389	126401509	+
3651	10	127488235	127488343	+
3627	11	28646191	28646276	+
664	11	28657012	28657083	+
695	11	28663728	28663835	+
666	11	35460239	35460348	+
554	11	35625819	35625904	+
161	11	43217820	43217884	-
590	11	49913125	49913222	+
4190	11	50201208	50201302	-
3625	11	65550928	65551027	-
562	11	69828238	69828326	+
3653	11	70050912	70050995	+
226	11	70051237	70051330	+
661	11	74989583	74989673	+
149	11	74989877	74989942	+
539	11	75279911	75280005	+
3654	11	76894259	76894367	-
159	11	77889200	77889265	+
1657	11	77889365	77889436	+
224	11	79528164	79528229	+
1585	11	79542595	79542706	+
538	11	86400262	86400353	-
377	11	86929199	86929284	+
158	11	87573059	87573122	+
521	11	96081254	96081355	+
651	11	96133255	96133364	+
165	11	96666483	96666555	+
586	11	119830855	119830952	-
3659	12	35779883	35779969	-
3660	12	70682440	70682549	-
594	12	109106427	109106525	+
599	12	109284780	109284875	+
3635	12	110011499	110011592	+
3647	12	110019797	110019887	+
582	12	110033596	110033692	+
3381	12	110033887	110033953	+
3633	12	110034121	110034214	+
1464	12	110038254	110038344	+
1465	12	110039522	110039645	+
145	12	110040653	110040722	+
1466	12	110042313	110042406	+
153	12	110043134	110043195	+
592	12	110059307	110059402	+
1112	12	110066065	110066143	+
757	12	110156867	110156932	+
1110	12	110157982	110158063	+
375	12	110158445	110158507	+
758	12	110159610	110159670	+
559	12	110160315	110160400	+
3629	12	110160617	110160697	+
572	12	110161288	110161384	+
3395	12	110163125	110163209	+
3655	12	110163384	110163457	+
3644	12	110164892	110164990	+
3382	12	110165065	110165140	+
3656	12	110166561	110166623	+
3634	12	110167813	110167904	+
3396	12	110170525	110170610	+
1109	12	110171265	110171346	+
754	12	110171588	110171655	+
376	12	110172120	110172198	+
759	12	110174629	110174703	+
3397	12	110175140	110175221	+
3383	12	110175936	110176009	+
760	12	110181578	110181653	+
151	12	110181946	110182016	+
3632	12	110182539	110182604	+
3355	12	110182709	110182781	+
167	12	110186240	110186305	+
3646	12	110186926	110187004	+
755	12	110188317	110188384	+
3384	12	110190216	110190305	+
1107	12	110190965	110191043	+
1111	12	110191096	110191175	+
3398	12	110191225	110191303	+
1108	12	110191522	110191602	+
235	12	112578688	112578763	+
166	12	117692826	117692894	+
381	13	48547949	48548051	-
531	13	48549766	48549854	-
525	13	48550116	48550209	-
3663	13	50557123	50557231	-
3663	13	50613469	50613577	-
692	13	58402402	58402509	-
3708	13	62770362	62770469	+
133	13	63309706	63309779	+
134	13	63309934	63310006	+
220	13	63310430	63310497	+
3676	13	74873067	74873175	+
3661	13	76111048	76111143	+
148	13	84212016	84212087	+
3662	13	114156861	114156969	+
1588	13	114158412	114158502	+
601	14	33723701	33723798	+
3666	14	49729435	49729543	-
3667	14	53570882	53570990	-
524	14	53903269	53903351	-
3668	14	59182916	59183025	-
534	14	60585990	60586082	-
533	14	60586137	60586220	-
680	14	63544767	63544851	+
669	14	69178590	69178671	+
3669	14	71940918	71941006	-
3645	14	78472586	78472683	+
652	14	113925508	113925591	+
536	14	113925688	113925783	+
653	14	113925837	113925918	+
537	14	113925994	113926100	+
682	14	113926142	113926228	+
683	14	113926264	113926343	+
137	15	68167084	68167179	-
518	15	68170877	68170958	-
164	15	73082071	73082138	-
2263	15	74473004	74473074	+
671	15	82025377	82025445	+
529	15	85534369	85534463	+
527	15	85535085	85535169	+
3670	15	102499826	102499900	-
522	15	102801384	102801468	+
4012	15	102842944	102843035	+
584	15	103113159	103113255	+
3672	16	11057618	11057726	+
731	16	13367418	13367504	+
3354	16	14073204	14073270	+
384	16	17037624	17037705	-
3623	16	17037963	17038059	-
216	16	18240964	18241028	-
655	16	24743204	24743289	+
3673	16	28515147	28515255	-
3674	16	74224670	74224747	-
138	16	77481528	77481592	+
528	16	77482249	77482342	+
143	16	77528865	77528935	+
168	16	84596732	84596796	+
3637	16	93258260	93258356	+
3675	17	6744887	6744995	-
139	17	17534806	17534875	+
530	17	17534970	17535062	+
142	17	17535430	17535497	+
667	17	33635437	33635546	-
3710	17	39452189	39452298	+
3677	17	45695112	45695200	+
694	17	55876697	55876807	+
150	18	10782907	10782974	-
619	18	10785479	10785550	-
218	18	24572120	24572180	-
756	18	61523204	61523269	-
160	18	61773194	61773263	-
246	18	61774565	61774627	-
245	18	65374230	65374295	+
3678	18	66344633	66344702	-
697	19	6264643	6264728	+
520	19	6264844	6264932	+
236	19	22817702	22817769	+
616	19	29201276	29201372	+
650	19	34886684	34886770	-
3679	19	46396073	46396181	+
4191	MT	16115	16209	-
3711	X	6394642	6394733	-
3712	X	6398202	6398310	-
727	X	6398941	6399005	-
219	X	6404948	6405015	-
3070	X	6405361	6405456	-
673	X	18303253	18303347	-
674	X	18303852	18303930	-
3713	X	48667034	48667142	-
729	X	48986320	48986394	-
548	X	48986465	48986555	-
515	X	48986610	48986693	-
3399	X	48986740	48986819	-
382	X	48987130	48987194	-
3714	X	49292624	49292705	-
1592	X	49292781	49292871	-
3400	X	49292926	49292994	-
3385	X	49294030	49294114	-
610	X	49297882	49297980	-
3401	X	49298611	49298681	-
557	X	49298882	49298976	-
3715	X	56741073	56741162	-
2270	X	63053260	63053326	-
2262	X	63059888	63059962	-
2269	X	63074616	63074690	-
2264	X	63099717	63099790	-
233	X	64248761	64248826	-
3386	X	64249039	64249116	-
675	X	68513751	68513832	-
1661	X	68514944	68515028	-
3716	X	70276569	70276656	-
668	X	92445536	92445645	+
4011	X	96583816	96583904	+
3626	X	99775779	99775873	-
3638	X	100318894	100318993	-
1094	X	101547001	101547088	-
564	X	101581801	101581898	-
725	X	109191768	109191837	-
3973	X	137985368	137985465	+
3658	X	139544158	139544267	+
3641	X	142248627	142248734	+
1578	X	142404578	142404689	+
532	X	147253062	147253144	+
553	X	147253930	147254037	+
1041	1	1211832	1212019	+
979	1	2305951	2306065	-
622	1	4662777	4662925	+
621	1	4663143	4663318	+
1042	1	6552850	6553046	-
1043	1	6560558	6560746	-
1047	1	6674372	6674568	-
1045	1	6689914	6690101	+
646	1	8725906	8726078	+
1044	1	9757486	9757676	-
1097	1	12284142	12284354	+
4246	1	14112965	14113145	+
1040	1	18008769	18009040	+
1619	1	20206990	20207082	+
4222	1	22701877	22701973	+
620	1	22850994	22851093	-
1046	1	27150130	27150320	-
1007	1	30804460	30804577	-
1003	1	30805484	30805632	+
1634	1	32522492	32522645	+
1103	1	33012916	33013075	-
4216	1	34273999	34274232	+
4192	1	39312844	39313095	+
4230	1	40742271	40742414	+
4235	1	41534243	41534367	+
1088	1	43250584	43250821	-
4193	1	43254846	43255097	-
1063	2	1553154	1553240	-
4217	2	1936324	1936493	-
1000	2	3280779	3280896	-
630	2	3511583	3511670	-
1058	2	3742238	3742510	-
4231	2	4007187	4007299	+
623	2	4512881	4513009	-
4194	2	5044109	5044323	-
1011	2	7650684	7650799	+
1004	2	7664026	7664122	-
1009	2	7675284	7675402	+
4224	2	10889670	10889752	-
4229	2	12276361	12276443	-
3066	2	16221935	16222033	+
1616	2	17044466	17044678	-
1069	2	18552453	18552622	-
634	2	23599930	23600100	+
628	2	24114126	24114215	-
4201	2	24481931	24482076	-
640	2	26124190	26124314	+
4223	2	26335342	26335415	+
980	2	27142285	27142394	+
1064	2	27330559	27330664	+
1068	2	31199997	31200128	-
1055	2	32429134	32429260	-
1091	2	32429305	32429423	-
1052	2	33137698	33137791	-
4237	2	33750674	33750827	+
996	2	34274515	34274668	+
998	2	34282004	34282144	-
4236	2	34659352	34659517	+
1101	2	35137668	35137797	-
1380	2	35176753	35176834	-
4232	2	35922869	35923044	+
641	3	744069	744205	+
3065	3	1645671	1645758	+
1084	3	1949598	1949716	+
1060	3	3326793	3326874	+
639	3	3466899	3467023	+
4203	3	8847036	8847187	+
1053	3	10521188	10521319	+
4238	3	10848548	10848699	-
1622	3	13677143	13677240	+
1615	3	18164352	18164483	+
1102	3	21146233	21146352	+
4249	3	22928833	22929106	+
1092	3	25249154	25249298	+
4204	3	26735515	26735675	-
1632	3	28876745	28876897	-
1636	3	29972009	29972156	+
1085	3	29978334	29978460	+
1105	3	30343192	30343291	-
644	3	30497338	30497500	-
633	3	32393925	32394066	+
645	3	33069553	33069715	+
1618	3	34214074	34214164	-
4195	3	36133235	36133504	-
4239	3	36206839	36206992	-
1382	4	6098543	6098697	+
3067	4	8283377	8283526	-
1378	4	17268776	17268884	+
1070	4	19232683	19232808	+
4202	4	23886344	23886527	+
1050	4	24186804	24186937	+
624	4	24807232	24807335	-
1095	4	28263352	28263452	+
1012	4	28654022	28654127	+
1066	4	30493257	30493368	-
1082	4	31494409	31494507	-
984	4	31585570	31585655	-
994	4	31585711	31585792	-
983	4	31585849	31585936	-
982	4	31585992	31586079	-
992	4	31586130	31586218	-
981	4	31586271	31586356	-
993	4	31586431	31586572	-
1635	4	32149607	32149839	+
4092	4	32402927	32403046	+
4093	4	32403177	32403242	+
4094	4	32403315	32403383	+
4095	4	32403459	32403526	+
4096	4	32403602	32403669	+
4099	4	32403745	32403812	+
990	4	32403877	32403962	+
4196	4	33568288	33568558	-
1630	4	34217750	34217891	+
1096	4	34712810	34712941	-
4233	4	34750094	34750232	-
4240	4	35070636	35070779	-
1384	5	152048	152195	+
1039	5	5208629	5208784	+
4226	5	14914142	14914271	+
636	5	15818077	15818185	-
1051	5	17246456	17246574	+
1640	5	18245235	18245546	-
1106	5	23260702	23260911	+
1005	5	26222674	26222783	-
1010	5	26224672	26224770	+
1013	5	26227989	26228094	+
4205	5	26781125	26781276	-
4241	5	28003948	28004094	+
4225	5	29663360	29663442	+
1626	6	1552120	1552218	-
1006	6	1560790	1561075	+
997	6	3668650	3668765	+
4242	6	10052973	10053127	-
1646	6	11975952	11976126	+
4213	6	13901553	13901742	+
1617	6	20744968	20745153	+
1008	6	20887634	20887750	-
647	6	25890135	25890230	+
4218	6	26259310	26259473	+
627	6	26553831	26553931	+
1065	6	27294911	27295038	-
1062	6	27673751	27673951	+
631	6	28080022	28080160	+
999	6	28488787	28488900	+
4206	6	29694703	29694857	+
638	6	30326086	30326291	-
1048	7	2215061	2215174	-
1057	7	4164595	4164704	-
4227	7	5425185	5425287	-
1621	7	8232129	8232221	+
1089	7	13109791	13109901	-
4247	7	13118845	13119035	-
1002	7	14596923	14597010	-
4207	7	14711300	14711466	+
1086	7	15635050	15635138	-
4250	7	16415531	16415817	+
1633	7	17310115	17310266	-
4219	7	22393529	22393681	+
4243	7	27791376	27791573	+
1637	7	28117531	28117798	+
4234	7	28152738	28152962	-
635	7	28521648	28521803	-
4197	7	29167591	29167845	+
3068	8	1214013	1214093	-
632	8	1701224	1701322	+
985	8	3292800	3292911	+
986	8	3292975	3293073	+
987	8	3293135	3293246	+
988	8	3293308	3293406	+
989	8	3293653	3293746	+
1625	8	3657884	3657971	+
1081	8	5362809	5362908	+
1079	8	7634985	7635110	-
1379	8	14807010	14807075	+
1623	8	14924726	14924823	-
4208	8	15317880	15318040	-
4220	8	16268303	16268472	+
4251	8	19792287	19792552	-
625	8	21345388	21345573	+
625	8	21358390	21358575	+
1104	8	22912514	22912713	+
1049	8	24264039	24264138	+
1072	8	26670306	26670413	+
1071	8	26674506	26674627	+
1076	8	26681054	26681191	+
1075	8	26684645	26684752	+
4198	8	27832638	27832878	+
4244	8	28081183	28081357	+
4098	9	6605291	6605359	-
4097	9	6605575	6605643	-
995	9	6605701	6605786	-
991	9	6606353	6606495	-
4209	9	12000642	12000795	+
1067	9	14619381	14619483	-
626	9	15064252	15064367	+
1056	9	16950816	16950932	+
1624	9	16962023	16962118	+
1038	9	18288106	18288211	-
1073	9	19788380	19788504	+
1074	9	19791652	19791807	+
1087	9	22881353	22881461	+
4214	10	2372014	2372203	+
1620	10	5338996	5339055	+
4248	10	6693845	6694025	+
1001	10	8884872	8884986	-
642	10	14151857	14151963	-
1059	10	14393647	14393759	-
1628	10	15479858	15479982	-
4245	10	18374459	18374614	-
637	10	19657471	19657615	+
1083	10	20907628	20907762	+
4228	10	21478646	21478722	+
4199	10	22588399	22588638	+
4215	11	5200383	5200541	-
1078	11	6076996	6077168	-
1077	11	6080720	6080896	-
1629	11	9142707	9142826	-
1376	11	15004624	15004729	+
3368	11	15788823	15788916	-
4221	11	23113437	23113639	+
4210	11	25437945	25438096	-
3068	11	26423868	26423948	+
4200	11	28361967	28362237	-
4211	12	5776955	5777088	+
1381	12	8234925	8235027	-
1375	12	10133792	10133904	+
1090	12	18300803	18300947	+
643	12	25443203	25443343	+
1061	12	25447013	25447132	+
1377	12	26236871	26237014	-
2664	1	9151480	9151589	-
2469	1	69805265	69805350	-
2773	1	108784219	108784293	+
2721	1	151167346	151167455	-
2697	1	151173088	151173197	-
2798	1	178237335	178237442	-
2797	1	178237504	178237613	-
2596	1	187966615	187966695	-
2711	1	189605863	189605972	+
2891	1	200403678	200403788	-
2890	1	200403983	200404067	-
2505	2	39091420	39091496	+
2782	2	123342662	123342723	-
2359	2	164784058	164784155	+
2514	2	193974856	193974941	+
2737	3	20677100	20677209	+
2433	4	27240200	27240286	+
2423	4	155685827	155685914	+
2606	4	175165052	175165129	-
2743	4	175370031	175370140	-
2787	5	73275912	73275983	-
2531	5	73307806	73307876	-
2935	6	101118565	101118644	-
2934	6	101118790	101118871	-
2951	6	131411493	131411570	-
2950	6	131411706	131411815	-
2591	6	132602093	132602173	-
2629	7	67456839	67456947	+
2367	7	138881368	138881455	-
2790	7	138885791	138885860	-
2619	8	93040349	93040429	-
2377	9	123518303	123518390	-
2577	9	123570669	123570748	-
2688	10	53920687	53920796	+
2405	10	98888613	98888712	+
2536	11	21787911	21787981	-
2702	11	54460127	54460236	-
2542	11	93421286	93421355	-
2671	11	109280952	109281061	+
2726	12	58293326	58293435	-
2383	13	25244135	25244216	+
2859	14	73772426	73772509	+
2860	14	73772572	73772642	+
2861	14	73772712	73772793	+
2862	14	73772886	73772956	+
2863	14	73773013	73773099	+
2864	14	73773135	73773212	+
2447	15	100977835	100977931	+
2457	15	100979561	100979642	+
2461	15	101159076	101159159	+
2478	16	61356543	61356627	+
2466	16	78002832	78002915	+
2396	17	13562378	13562465	-
2411	18	62875786	62875885	+
2418	19	27557385	27557470	-
2649	20	5001909	5002018	+
2567	22	16905071	16905151	+
2442	22	16955646	16955734	+
2549	23	40890402	40890470	+
